0.0	0.20002725735428678	-0.008538890410224383
0.1	0.20402725735428678	-0.008538890410224383
0.2	0.2080272573542868	-0.008538890410224383
0.3	0.2120272573542868	-0.008538890410224383
0.4	0.2160272573542868	-0.008538890410224383
0.5	0.22117333333333336	-0.008393846153846153
0.6	0.22517333333333334	-0.008393846153846153
0.7	0.2280272573542868	-0.008538890410224383
0.8	0.23202725735428678	-0.008538890410224383
0.9	0.23602725735428678	-0.008538890410224383
1.0	0.2400272573542868	-0.008538890410224383
1.1	0.2440272573542868	-0.008538890410224383
1.2	0.2480272573542868	-0.008538890410224383
1.3	0.25202725735428677	-0.008538890410224383
1.4	0.2560272573542868	-0.008538890410224383
1.5	0.2600272573542868	-0.008538890410224383
1.6	0.26517333333333337	-0.008393846153846153
1.7	0.26682666666666666	-0.008393846153846113
1.8	0.262650727479634	-0.008387926601866783
1.9	0.25090765461695286	-0.00748199911311696
2.0	0.2304067533751615	-0.005831814518160167
2.1	0.22404663331110877	-0.006457036206578241
2.2	0.2199744987318961	-0.005458668495161767
2.3	0.2208085849198842	-0.00536205313525299
2.4	0.2216859811513493	-0.005313797797653815
2.5	0.22412142159264462	-0.005359037386923553
2.6	0.2281211656225354	-0.005368087680516749
2.7	0.23212090965242618	-0.005377137974109946
2.8	0.23612065368231697	-0.005386188267703143
2.9	0.23701464391275628	-0.005266231744771482
3.0	0.23729047714460155	-0.006191845827895988
3.1	0.2223424932086783	-0.0047058647406506195
3.2	0.21723747728857246	-0.004868246352156448
3.3	0.2157493356069991	-0.004938138862903932
3.4	0.21582052549112868	-0.004813336372885627
3.5	0.2108086975864444	-0.004611962083458045
3.6	0.2112842623179628	-0.00385867371411534
3.7	0.2121976412849908	-0.0049127203396153105
3.8	0.2118481710932133	-0.0036301352726633472
3.9	0.21198644417800586	-0.004599915359856923
4.0	0.2116920537538226	-0.003352459046804224
4.1	0.2102183730488659	-0.0032080009439537337
4.2	0.2106554564340664	-0.004284615950860797
4.3	0.20761026734717375	-0.004162399572150657
4.4	0.20806034591732409	-0.0039937626658624525
4.5	-0.1531796749265445	5.065249423588615e-05
4.6	-0.15014354856626433	-0.0009470582620130967
4.7	0.19784867905478012	-0.004295749037269532
4.8	0.19834338390097087	-0.0042217261534223454
4.9	0.19437063013199177	-0.002877499941854886
5.0	0.19718510849788104	-0.0028319158840584037
5.1	0.20490718603659888	-0.0015939206554464371
5.2	0.20539242083357567	-0.0042511813313128675
5.3	0.1990868954193013	-0.003397343544230739
5.4	0.20326500173226017	-0.0045303060687181705
5.5	0.19940924563608303	-0.004446842362272582
5.6	0.2014269726403492	-0.0020995452598568994
5.7	0.20072126235073515	-0.0020745787808858513
5.8	0.20158250356772134	-0.0018849813609662733
5.9	0.19656006524282182	-0.003865064447762569
6.0	0.19857450577606245	-0.0016705477373752534
6.1	0.19942272054961946	-0.0015840521665630488
6.2	0.1994733173584144	-0.00336644348930752
6.3	0.20068650949523417	-0.0033713592482154404
6.4	0.20387864379772105	-0.003516391179844154
6.5	0.2078774201761073	-0.003536177514178774
6.6	0.21230167734329408	-0.0018410640992862432
6.7	0.21313879388340265	-0.0037705297394440103
6.8	0.2128418743296837	-0.00373524166386282
6.9	0.21277907263012072	-0.0029307468851332407
7.0	0.20472504896609744	-0.0034082564978974014
7.1	0.202840830677087	-0.0031116543756531164
7.2	0.20328327037452087	-0.0029419266773044357
7.3	0.19981980874869346	-0.0027721119901950916
7.4	0.20066974824057512	-0.002680648309078341
7.5	0.19995149843327298	-0.002562144427733886
7.6	0.20040612857891485	-0.002449666556693297
7.7	0.20087332811317415	-0.0023947479065743868
7.8	0.20267817126333498	-0.001980168368394473
7.9	0.20159317683066608	-0.0022071072735269084
8.0	0.20054728644466696	-0.0030898144018059476
8.1	0.19887284350037251	-0.002769940190370762
