0.000000	0.000000	0.000000	0.000000
0.099688	0.000000	0.000000	0.000000
0.199350	0.000000	0.000000	0.000000
0.299020	0.000000	0.000000	0.000000
0.398742	0.000000	0.000000	0.000000
0.498360	0.000000	0.000000	0.000000
0.598039	0.000000	0.000000	0.000000
0.697682	0.000000	0.000000	0.000000
0.797364	0.000000	0.000000	0.000000
0.897021	0.000000	0.000000	0.000000
0.996675	0.000000	0.000000	0.000000
1.096332	0.000000	0.000000	0.000000
1.196028	0.000000	0.000000	0.000000
1.295683	0.000000	0.000000	0.000000
1.395339	0.000000	0.000000	0.000000
1.495021	0.000000	0.000000	0.000000
1.594683	0.000000	0.000000	0.000000
1.694346	0.000000	0.000000	0.000000
1.794014	0.000000	0.000000	0.000000
1.893686	0.000000	0.000000	0.000000
1.993346	0.000000	0.000000	0.000000
2.093016	0.000000	0.000000	0.000000
2.192707	0.000000	0.000000	0.000000
2.292372	0.000000	0.000000	0.000000
2.392056	0.000000	0.000000	0.000000
2.491775	0.000000	0.000000	0.000000
2.591399	-0.000000	-0.000096	-0.000000
2.691070	-0.000000	-0.000096	-0.000000
2.790722	-0.000000	-0.000096	-0.000000
2.890397	-0.000000	-0.000096	-0.000000
2.990121	-0.000000	-0.000096	-0.000000
3.089762	-0.000000	-0.000096	-0.000000
3.189422	-0.000000	-0.000096	-0.000000
3.289159	-0.000000	-0.000096	-0.000000
3.388783	0.000000	0.000000	0.000000
3.488457	-0.000000	-0.000096	-0.000000
3.588121	-0.000000	-0.000096	-0.000000
3.687834	0.000000	0.000000	0.000000
3.787549	0.000096	-0.001246	-0.000000
3.887249	0.000767	-0.015819	0.000096
3.986917	0.001246	-0.032022	0.001342
4.086614	0.001055	-0.028666	0.000575
4.186304	0.000575	-0.035473	0.001630
4.285980	0.000383	-0.040363	0.001630
4.385651	-0.000192	-0.032309	0.002301
4.485345	-0.000192	-0.019750	0.001917
4.584980	-0.000479	-0.007286	0.001822
4.684660	-0.000288	-0.008245	0.001534
4.784390	0.000383	-0.011697	0.000959
4.883998	0.000959	-0.009396	0.000096
4.983673	0.000671	-0.002589	0.000096
5.083340	0.000671	-0.009587	-0.000671
5.182985	0.000671	-0.013422	-0.000479
5.282662	0.000575	-0.010642	-0.000383
5.382339	-0.000000	-0.002684	-0.000479
5.481991	-0.000959	0.003835	-0.000000
5.581656	-0.000959	-0.001150	0.000096
5.681303	-0.000767	-0.005081	0.000288
5.780965	-0.000671	-0.001630	0.000575
5.880630	-0.000671	0.002684	-0.000096
5.980268	-0.000575	0.000575	0.000479
6.079942	-0.000479	0.001438	0.000383
6.179608	0.000192	0.002876	0.000192
6.279266	0.000479	0.001055	-0.000575
6.378948	0.000383	0.001150	-0.000863
6.478655	-0.000096	0.005177	-0.001055
6.578289	-0.000192	0.009875	-0.001342
6.677961	-0.000479	0.009492	-0.000479
6.777698	-0.000863	0.013135	-0.000767
6.877314	-0.001726	0.008916	-0.000288
6.976983	-0.001438	0.002205	-0.000479
7.076648	-0.001438	0.005752	-0.000096
7.176373	-0.001246	0.008533	-0.000096
7.276032	-0.001150	0.007574	0.000383
7.375619	-0.000959	0.010163	-0.000192
7.475327	-0.000863	0.009300	0.000096
7.575024	-0.000288	0.008916	0.000096
7.674685	0.000192	0.008533	-0.000000
7.774350	0.000288	0.007574	-0.000192
7.874020	0.000096	0.007766	-0.000192
7.973712	-0.000096	0.010738	-0.000192
8.073342	-0.000000	0.011409	-0.000192
8.173033	-0.000288	0.018504	0.000192
8.272702	-0.000671	0.018504	0.000288
8.372382	-0.000671	0.006615	0.000863
8.472050	-0.000288	-0.016107	0.001055
8.571713	-0.000096	-0.021667	0.000863
8.671407	-0.000288	-0.010067	0.000671
8.771027	-0.000575	0.004123	0.000383
8.870742	-0.000863	0.011984	0.001150
8.970423	-0.000575	0.006711	0.000575
9.070097	-0.000288	0.003164	0.001246
9.169744	0.000192	0.006807	0.001534
9.269455	0.000096	0.011984	0.001917
9.369125	0.000575	-0.000671	0.000863
9.468766	0.000767	-0.010930	0.000671
9.568445	0.000863	-0.014189	0.000288
9.668124	0.000863	-0.014765	-0.000479
9.767774	-0.000767	-0.015627	-0.000671
9.867470	-0.001246	-0.016394	-0.001438
9.967170	-0.002013	-0.013422	-0.000863
10.066754	-0.002205	-0.006328	-0.001055
10.166486	-0.002493	0.005848	-0.000959
10.266124	-0.002780	0.009587	-0.000288
10.365796	-0.002684	0.005657	-0.000096
10.465446	-0.002493	0.004698	-0.000096
10.565121	-0.002301	0.002972	0.000671
10.664791	-0.001438	-0.002684	0.000479
10.764477	-0.001150	-0.003931	0.000383
10.864129	-0.001150	-0.000575	-0.000479
10.963799	-0.001534	0.007191	-0.001534
11.063481	-0.001630	0.009012	-0.001726
11.163132	-0.001534	0.005752	-0.002205
11.262818	-0.001726	0.007382	-0.001917
11.362512	-0.002013	0.006807	-0.002684
11.462168	-0.002684	0.006519	-0.002109
11.561822	-0.002876	0.007766	-0.001822
11.661518	-0.002780	0.007286	-0.002013
11.761169	-0.002780	0.010450	-0.001438
11.860850	-0.002876	0.009492	-0.000383
12.060188	-0.002205	0.004123	-0.000192
12.159857	-0.001822	0.003451	-0.000767
12.259556	-0.001246	0.006040	-0.001246
12.359215	-0.001150	0.006903	-0.001917
12.458890	-0.001055	0.007862	-0.002397
12.558567	-0.001150	0.009204	-0.002972
12.658216	0.000096	0.006807	-0.002205
12.757900	0.000383	0.006424	-0.002684
12.857595	0.000192	0.005752	-0.002301
12.957256	-0.000288	0.003547	-0.002493
13.056904	-0.000959	0.007574	-0.002397
